Model,Year,HorsePower,Fuel,Mileage,Transmission,Price
BMW 740d xDrive Individual Head Up Display Voll,2012,225 kW (306 CP),Diesel,170000,automata,24.400 EUR (brut)
BMW 730D Tausch-MÃ¶glich Top Ausstattung,2011,180 kW (245 CP),Diesel,170000,automata,18.500 EUR (brut)
BMW 750i xDrive *M SPORTPAKET*HEAD UP*40.000 km*,2011,300 kW (408 CP),Benzina,170000,automata,22.990 EUR (brut)
BMW 330i xDrive Leder-Braun NAVI-Prof. Glasdach,2009,200 kW (272 CP),Benzina,170061,manuala,11.497 EUR (brut)
BMW 320 xDrive Gran Turismo NaviProf HeadUp Panorama,2015,140 kW (190 CP),Diesel,170600,automata,16.900 EUR (brut) 14.202 EUR (net)
BMW 520d,2012,135 kW (184 CP),Diesel,170780,automata,14.990 EUR (brut)
BMW 530d Tausch gegen 335i,2012,190 kW (258 CP),Diesel,170850,automata,16.499 EUR (brut)
BMW 520d Lim. EU6 / NAVI/ HEAD UP/INNOVATION/PDC,2015,140 kW (190 CP),Diesel,170969,manuala,15.890 EUR (brut) 13.353 EUR (net)
BMW 320i,2008,125 kW (170 CP),Benzina,171000,manuala,6.890 EUR (brut)
BMW 535 Gran Turismo Navi*Xenon*Leder*HeadUp*Kamera,2011,220 kW (299 CP),Diesel,171000,automata,17.000 EUR (brut)
BMW 530d,2008,173 kW (235 CP),Diesel,171000,manuala,9.500 EUR (brut)
BMW 740d // Alpina - Keyless - 21'' - 360°,2009,225 kW (306 CP),Diesel,171000,automata,21.990 EUR (brut)
BMW 760Li **Vollausstattung_LEDER_TOP_**,2006,327 kW (445 CP),Benzina,171000,automata,10.950 EUR (brut)
BMW 730dA Garantie Navi Leder eGSD Sitzh.,2009,180 kW (245 CP),Diesel,171000,automata,17.980 EUR (brut)
BMW 530d Aut.,2007,170 kW (231 CP),Diesel,171100,automata,7.150 EUR (brut)
"BMW 318d,KLIMA,LMF-16,DPF,1.HAND",2008,105 kW (143 CP),Diesel,171600,manuala,5.590 EUR (brut)
BMW 520d Aut. Vollausstattung/ Hochdruckpu...,2010,120 kW (163 CP),Diesel,171620,automata,9.000 EUR (brut)
"BMW 520d Aut. VOLLAUSSTATTUNG,Hochdruckpumpe defekt",2010,120 kW (163 CP),Diesel,171620,automata,9.000 EUR (brut)
"BMW 740i 1.Hand - Komfortsitze -Kamera-HUD-20""",2009,240 kW (326 CP),Benzina,171800,automata,17.990 EUR (brut)
BMW 550i mit Vollausstattung,2010,300 kW (408 CP),Benzina,171903,automata,22.600 EUR (brut)
BMW 330i,2005,190 kW (258 CP),Benzina,172000,manuala,9.950 EUR (brut)
BMW 320i,2005,110 kW (150 CP),Benzina,172000,manuala,4.500 EUR (brut)
BMW 520 520d,2009,120 kW (163 CP),Diesel,172000,automata,4.000 EUR (brut)
BMW 730d,2010,180 kW (245 CP),Diesel,172000,automata,17.000 EUR (brut)
BMW 750Li Absolute Vollausstattung Sonderausstattung,2008,300 kW (408 CP),Benzina,172000,automata,17.000 EUR (brut)
BMW 730d GSD HUD SHZ Xenon RFK,2009,180 kW (245 CP),Diesel,172000,automata,17.730 EUR (brut)
BMW 740d xDrive Head Up M-Prior Design SDH SoftClose,2011,225 kW (306 CP),Diesel,172000,automata,21.900 EUR (brut)
BMW 320d xDrive Sport Aut.Sport Line Leder Navi Prof,2016,140 kW (190 CP),Diesel,172100,automata,17.400 EUR (brut) 14.622 EUR (net)
BMW 520d Efficient Dynamics Edition,2013,135 kW (184 CP),Diesel,172200,automata,14.690 EUR (brut)
BMW 535 535D AUT. M-Tech Edit Nap Schuifdak Breyton,2010,220 kW (299 CP),Diesel,172520,automata,18.250 EUR (brut) 15.083 EUR (net)
"BMW 760Li V12 VOLL,SOFTCLOSE,NIGHT VISION",2007,327 kW (445 CP),Benzina,172637,automata,13.950 EUR (brut)
BMW 320d Efficient Dynamic Edition/F30/XENON,2012,120 kW (163 CP),Diesel,173000,manuala,12.650 EUR (brut)
BMW 520i e60 5er,2005,125 kW (170 CP),Benzina,173000,manuala,6.500 EUR (brut)
BMW 530d e60,2005,170 kW (231 CP),Diesel,173000,automata,6.900 EUR (brut)
BMW 520d Edit Sport*M Paket*EURO5*LEDER*XEN*TÃœV2020*,2009,130 kW (177 CP),Diesel,173000,manuala,11.650 EUR (brut)
BMW 730d 173000km gelaufen 2.hand,2006,170 kW (231 CP),Diesel,173000,automata,8.300 EUR (brut)
BMW 730d,2008,170 kW (231 CP),Diesel,173000,automata,9.000 EUR (brut)
BMW 740d M Paket voll ausgestattet!!!,2011,225 kW (306 CP),Diesel,173000,automata,28.490 EUR (brut)
BMW 320i e 90,2005,110 kW (150 CP),Benzina,173116,automata,6.699 EUR (brut)
BMW 525d Aut. M-Paket Edition Sport,2009,145 kW (197 CP),Diesel,173238,automata,11.999 EUR (brut)
BMW 316ti compact E46 Facelift 8-fach bereift,2005,85 kW (116 CP),Benzina,173250,manuala,2.300 EUR (brut)
BMW 318i,2007,95 kW (129 CP),Benzina,173256,manuala,4.550 EUR (brut)
BMW 7 30Ld,2006,170 kW (231 CP),Diesel,173400,automata,10.500 EUR (brut)
BMW 320i e90 (qualmt blau beim anfahren),2006,110 kW (150 CP),Benzina,173500,manuala,4.200 EUR (brut)
BMW 320i (Qualmt Blau Beim Anfahren),2006,110 kW (150 CP),Benzina,173500,manuala,5.200 EUR (brut)
BMW 318d Limousine HiFi Xenon GSD Tempomat BT USB,2010,105 kW (143 CP),Diesel,173500,automata,9.450 EUR (brut)
BMW 730d Leder NaviProf SoftClose Komfortzugang EGSD,2011,180 kW (245 CP),Diesel,173500,automata,16.980 EUR (brut)
BMW 318GT*2.0 Ltr. Navi Professional*Leder*Klima*LED,2015,110 kW (150 CP),Diesel,173543,manuala,12.138 EUR (brut) 10.200 EUR (net)
BMW 535d,2006,200 kW (272 CP),Diesel,173600,automata,9.800 EUR (brut)
BMW 5er Lim. 525i *Navi*Sitzheizung*,2005,141 kW (192 CP),Benzina,173632,manuala,6.389 EUR (brut)
BMW 316d KLIMAAUTOMATIK SHZ TÃœV PDC 08/2019,2010,85 kW (116 CP),Diesel,173989,manuala,6.500 EUR (brut)
BMW 318d DPF/Klimaautomatik/LM Felgen/PDC/BC,2007,90 kW (122 CP),Diesel,174000,manuala,5.800 EUR (brut)
BMW 335i Aut.,2010,225 kW (306 CP),Benzina,174000,automata,25.000 EUR (brut)
BMW 318i,2007,95 kW (129 CP),Benzina,174000,manuala,6.300 EUR (brut)
BMW 330 Serie 3 (E90/E91) cat Eletta 330 xd,2006,170 kW (231 CP),Diesel,174000,manuala,5.500 EUR (brut)
BMW 330i Edition Sport,2010,200 kW (272 CP),Benzina,174000,manuala,11.450 EUR (brut)
BMW 550i xDrive Sport-Aut. Bang Olufsen 20Zoll M,2014,330 kW (449 CP),Benzina,174000,automata,32.500 EUR (brut)
BMW 525d *2 Jahre TÃ¼v*Scheckheft*Xenon*Navi*,2010,150 kW (204 CP),Diesel,174000,manuala,12.500 EUR (brut)
BMW 520 Gran Turismo Aut. - 2 Hand M - Sportpaket //,2014,135 kW (184 CP),Diesel,174000,automata,23.890 EUR (brut)
BMW 750i xDrive,2011,300 kW (408 CP),Benzina,174000,automata,19.990 EUR (brut)
BMW 730d EGSD HUD BiXenon Kamera Spurasistent Abstan,2011,180 kW (245 CP),Diesel,174000,automata,16.700 EUR (brut)
BMW 730 D zu verkaufen,2005,172 kW (234 CP),Diesel,174000,automata,7.650 EUR (brut)
BMW 750 750i xDrive * Voll Ausstattung * + 19 Zoll,2009,300 kW (408 CP),Benzina,174000,automata,13.900 EUR (brut)
BMW 330 xd cat MSport,2007,170 kW (231 CP),Diesel,174015,automata,8.490 EUR (brut)
BMW 740d Aut. LEDER+NAVIPROF+KAMERA+XENON+TEMPOMAT,2011,225 kW (306 CP),Diesel,174040,automata,18.700 EUR (brut)
BMW 328i Sport Line Schnitzer Leistungssteig.294 PS!,2012,216 kW (294 CP),Benzina,174173,manuala,14.995 EUR (brut) 12.601 EUR (net)
BMW 525d e60  facelift Softclose Navi xeno...,2010,145 kW (197 CP),Diesel,174500,automata,10.000 EUR (brut)
BMW 320d Sport-Aut. Sport Li./HUD/NAVI PROF/5xKAMERA,2012,135 kW (184 CP),Diesel,174800,automata,15.995 EUR (brut)
"BMW 740i SH, Soft Close, Keyless Go, 8-fach, TÃ¼v neu",2005,225 kW (306 CP),Benzina,174900,automata,10.480 EUR (brut)
"BMW 730d 6WB,22zoll HAMANN,Voll LED, M-SPORT",2010,180 kW (245 CP),Diesel,174965,automata,26.490 EUR (brut)
BMW 740i Navi NightVis. eGSD HiFi 4xShzg SoftCl. TV,2006,225 kW (306 CP),Benzina,174973,automata,9.980 EUR (brut)
BMW 325i Aut.,2005,160 kW (218 CP),Benzina,174999,automata,8.750 EUR (brut)
BMW 320d DPF,2007,130 kW (177 CP),Diesel,175000,manuala,6.450 EUR (brut)
"BMW 320d E90 PDC,Klima,MFL,",2006,120 kW (163 CP),Diesel,175000,manuala,4.900 EUR (brut)
BMW 330d DPF Edition Exclusive,2010,180 kW (245 CP),Diesel,175000,automata,13.500 EUR (brut)
"BMW 318d E91 Limo. ""1.HAND+NAVI+SCHECKH.+FACELIFT""",2009,105 kW (143 CP),Diesel,175000,manuala,7.300 EUR (brut)
"BMW 316d Limousine PDC Sitzheizung Alu 57,-Euro/Mon",2010,85 kW (116 CP),Diesel,175000,manuala,5.900 EUR (brut)
BMW 318i,2011,105 kW (143 CP),Benzina,175000,manuala,4.200 EUR (brut)
BMW 535d Limousine M-Paket HUD*Keyless GO*Navi Prov,2009,210 kW (286 CP),Diesel,175000,automata,13.950 EUR (brut)
"BMW 535d xDrive Aut.NAVI-Prof,HUD,Komf-Sit,Leder,SHZ",2011,230 kW (313 CP),Diesel,175000,automata,18.999 EUR (brut) 15.966 EUR (net)
BMW 530d M-Paket,2005,160 kW (218 CP),Diesel,175000,automata,8.900 EUR (brut)
BMW 535i Gran Turismo Xenon Navi Leder Mot...,2010,225 kW (306 CP),Benzina,175000,automata,11.999 EUR (brut)
BMW 7 730i-XENON-LEDER-SHZ-PDC-SCHALTWIPPEN-TEMPOMAT,2006,190 kW (258 CP),Benzina,175000,automata,6.999 EUR (brut)
BMW 740d M-Paket,2010,225 kW (306 CP),Diesel,175000,automata,24.990 EUR (brut)
BMW 740d,2010,279 kW (379 CP),Diesel,175000,automata,23.500 EUR (brut)
BMW 750i,2009,300 kW (408 CP),Benzina,175000,automata,12.500 EUR (brut)
BMW 730d *M-Paket* Aktiv-Lenkung*Kamera*,2011,180 kW (245 CP),Diesel,175000,automata,18.500 EUR (brut)
BMW 318d Gran Turismo Navi/Klima/Hi-Fi/PDC,2015,100 kW (136 CP),Diesel,175081,automata,13.566 EUR (brut) 11.400 EUR (net)
BMW 520d xDrive Lim. Aut. Navi HeadUp ACC AHK,2017,140 kW (190 CP),Diesel,175280,automata,32.934 EUR (brut) 27.676 EUR (net)
BMW 525d Aut.,2008,145 kW (197 CP),Diesel,175300,automata,11.499 EUR (brut)
BMW 320i Limo,2005,110 kW (150 CP),Benzina,175400,manuala,4.200 EUR (brut)
BMW 535d xDrive Sport-Aut.,2012,230 kW (313 CP),Diesel,175500,automata,25.500 EUR (brut)
BMW 320si -> Verkauf,2006,127 kW (173 CP),Benzina,175590,manuala,4.300 EUR (brut)
BMW 316d EfficientDynamics,2012,85 kW (116 CP),Diesel,175600,manuala,11.000 EUR (brut)
BMW 730 3.0Diesel Auto X-Drive,2012,190 kW (258 CP),Diesel,175600,automata,26.900 EUR (brut)
BMW 320i,2008,125 kW (170 CP),Benzina,175800,manuala,7.350 EUR (brut)
"BMW 325d GT Sport Line Head Up Navi Prof 18"" EURO6",2016,160 kW (218 CP),Diesel,176000,manuala,18.800 EUR (brut) 15.798 EUR (net)
BMW 320i,2005,110 kW (150 CP),Benzina,176000,manuala,4.800 EUR (brut)
BMW 316d,2012,85 kW (116 CP),Diesel,176000,manuala,11.000 EUR (brut)
BMW 525d M-Paket,2010,145 kW (197 CP),Diesel,176000,manuala,7.199 EUR (brut)
BMW 525d M-SPORTPAKET LEDER NAVI XENON II.HAND EU 4,2007,145 kW (197 CP),Diesel,176000,automata,9.990 EUR (brut)
BMW 535d GT xDrive M-Paket SoftClos*HeadUp*ACC*Panor,2013,230 kW (313 CP),Diesel,176000,automata,23.980 EUR (brut) 20.151 EUR (net)
BMW 740d,2010,225 kW (306 CP),Diesel,176000,automata,17.499 EUR (brut)
BMW 520 520d LED BI-XENON NAVI EURO-6,2015,140 kW (190 CP),Diesel,176200,manuala,16.880 EUR (brut)
BMW 518d Comfort/Navi/Klima/Xenon/PDC,2015,110 kW (150 CP),Diesel,176285,automata,15.946 EUR (brut) 13.400 EUR (net)
BMW 320d Sport Line Aut.HUD H&K Sound Komfortzu.Navi,2012,135 kW (184 CP),Diesel,176650,automata,13.950 EUR (brut)
BMW 740d Leder-Oyster HUD Standheiz. 20´´LM,2012,225 kW (306 CP),Diesel,176779,automata,21.450 EUR (brut)
BMW 318i navi tempomat,2007,95 kW (129 CP),Benzina,177000,manuala,7.000 EUR (brut)
BMW 335d DPF,2009,210 kW (286 CP),Diesel,177000,automata,12.800 EUR (brut)
BMW 325d Sport Line ***Top Optik / 1. Hand***,2016,165 kW (224 CP),Diesel,177000,manuala,16.333 EUR (brut)
BMW 320 d Leder Xenon RDC Klimaautom SHZ Temp PDC CD,2006,120 kW (163 CP),Diesel,177000,manuala,6.900 EUR (brut)
BMW 3er 320d xDrive PDF Aut.neue TÃœV,2010,130 kW (177 CP),Diesel,177000,automata,10.300 EUR (brut)
BMW 325d DPF Aut. Edition Lifestyle,2010,150 kW (204 CP),Diesel,177000,automata,9.999 EUR (brut)
BMW 530IX  4X4 ALLRAD  AUTOMATIK NAV LEDER,2006,190 kW (258 CP),Benzina,177000,manuala,9.200 EUR (brut)
BMW 730d M-Sportpaket VOLL Standheiz HeadUp SD,2012,180 kW (245 CP),Diesel,177000,automata,19.900 EUR (brut)
BMW 740d *2.HAND*NAVI*LEDER*XENON*19-ZOLL*,2010,225 kW (306 CP),Diesel,177000,automata,16.900 EUR (brut)
BMW 5er GT 550i*AHK*NAVI*XENON*,2009,300 kW (408 CP),Benzina,177037,automata,16.890 EUR (brut)
BMW 730 Ld *Standheizung*Lounge*Klimasitze*Kamera*,2011,180 kW (245 CP),Diesel,177047,automata,15.990 EUR (brut)
BMW 530d xDrive Lim Aut Leder Nav Xen Kamera Sthz TV,2013,190 kW (258 CP),Diesel,177266,automata,18.950 EUR (brut) 15.924 EUR (net)
BMW 320d M Paket Facelift *Navi HUD M Paket 1. Hd.*,2015,140 kW (190 CP),Diesel,177300,automata,17.990 EUR (brut) 15.118 EUR (net)
BMW 318d Limousine AHK PDC,2015,105 kW (143 CP),Diesel,177500,manuala,11.300 EUR (brut) 9.496 EUR (net)
BMW 525 i 3.0L  mit  M Ausstattung,2007,160 kW (218 CP),Benzina,177500,manuala,9.999 EUR (brut)
BMW 520d,2013,135 kW (184 CP),Diesel,177651,manuala,14.200 EUR (brut)
BMW 320d M-packet,2006,120 kW (163 CP),Diesel,177777,manuala,6.500 EUR (brut)
BMW 520d Prior Design PDM5,2006,120 kW (163 CP),Diesel,177800,manuala,11.500 EUR (brut)
BMW 316d Limousine (Navi Sportsitze Shz),2016,85 kW (116 CP),Diesel,177900,manuala,12.790 EUR (brut) 10.748 EUR (net)
BMW 320i*TOP*XENON*SITZ.H.*ALU*1.HAND*PDC*TÃœV NEU*,2006,110 kW (150 CP),Benzina,177980,manuala,5.490 EUR (brut)
"BMW 530d xDrive Sport,Keyless,Head-Up, R20",2014,190 kW (258 CP),Diesel,178000,automata,24.900 EUR (brut)
BMW 730xD LED~DRIVING ASS~HUD~SOFT CLOSE~STANHDZ~360,2015,190 kW (258 CP),Diesel,178000,automata,27.800 EUR (brut) 23.361 EUR (net)
BMW 750i,2005,270 kW (367 CP),Benzina,178000,automata,9.500 EUR (brut)
BMW 760i *Leather*Xenon*Nightvision,2011,400 kW (544 CP),Benzina,178000,automata,38.250 EUR (brut)
BMW 325 d Sportline Led,2016,165 kW (224 CP),Diesel,178012,manuala,17.900 EUR (brut) 15.042 EUR (net)
"BMW 320d Gran Turismo Autom, Navi,Xenon,He-Up,Kamera",2015,140 kW (190 CP),Diesel,178213,automata,14.980 EUR (brut) 12.588 EUR (net)
BMW 320d Aut Lim EfficientDynamics Edition Bi-Xenon,2014,120 kW (163 CP),Diesel,178252,automata,12.950 EUR (brut) 10.702 EUR (net)
BMW 740 d M-Paket Navi Softclose PDC+Kamera Sitzheiz,2011,225 kW (306 CP),Diesel,178276,automata,16.950 EUR (brut) 14.244 EUR (net)
BMW 745d,2005,220 kW (299 CP),Diesel,178284,automata,6.500 EUR (brut)
"BMW 320 dDiesel  120kW,   Vollleder",2006,120 kW (163 CP),Diesel,178349,manuala,4.500 EUR (brut)
BMW 530d xDrive Edition Sport Navi Leder Xenon,2016,190 kW (258 CP),Diesel,178451,automata,22.290 EUR (brut) 18.731 EUR (net)
BMW 530d F-10 Aut. Navi Leder Logic7 Vollausstattung,2010,180 kW (245 CP),Diesel,178500,automata,15.950 EUR (brut)
BMW 318d Gran Turismo Comfort/Multi/Cruise,2015,100 kW (136 CP),Diesel,178537,manuala,11.781 EUR (brut) 9.900 EUR (net)
BMW 320d Lim. NAVI PROFESSIONAL/XENON/Sport-Lenkrad,2008,120 kW (163 CP),Diesel,178700,manuala,6.990 EUR (brut)
BMW 320d limousine,2009,130 kW (177 CP),Diesel,178888,manuala,6.499 EUR (brut)
BMW 318 i - absolut Vollausstattung - Auto...,2006,95 kW (129 CP),Benzina,179000,automata,7.000 EUR (brut)
BMW 318d *Limosine*XenonScheinwerfer*Austauschmotor*,2007,105 kW (143 CP),Diesel,179000,manuala,4.999 EUR (brut)
BMW 525i. TÃ¼v Neu ohne mÃ¤ngel!,2005,160 kW (218 CP),Benzina,179000,manuala,7.000 EUR (brut)
BMW 520 d cat Attiva-2008,2008,130 kW (177 CP),Diesel,179000,manuala,7.900 EUR (brut)
BMW 525i LCI Teilleder PDC,2007,160 kW (218 CP),Benzina,179000,manuala,9.999 EUR (brut)
BMW 740d Individual Navi-Prof*Head-UP*Xenon*Leder*,2010,225 kW (306 CP),Diesel,179000,automata,18.999 EUR (brut)
BMW 730d *SPORTSITZE~ S-DACH~ KEYLESS GO~ SHZ*,2009,180 kW (245 CP),Diesel,179000,automata,14.650 EUR (brut)
BMW 730d Individual*NightVision*Standheizung*Keyless,2008,170 kW (231 CP),Diesel,179000,automata,13.950 EUR (brut)
BMW 740d x-M Paket-soft close-Aktive SitzbelÃ¼ftung,2011,225 kW (306 CP),Diesel,179000,automata,17.300 EUR (brut)
BMW 730 Serie 730D PARI AL NUOVO FULL Eccelsa,2010,180 kW (245 CP),Diesel,179000,automata,15.900 EUR (brut)
BMW 750 i xdrive eccelsa aut.navi head-up cam so,2010,300 kW (408 CP),Benzina,179000,automata,16.900 EUR (brut)
BMW 535iA M5-OPTIK AKRAPOVIC LEDER NAVI PROF,2010,225 kW (306 CP),Benzina,179199,automata,12.900 EUR (brut)
BMW 730d*NAVI*XENON*LEDER*HEAD-UP*SOFT-CLOSE*,2009,180 kW (245 CP),Diesel,179500,automata,14.799 EUR (brut)
BMW 520 520D M-SPORT RADAR/HUD/360CAMERA/MEMORY/NAVI,2016,140 kW (190 CP),Diesel,179694,automata,19.950 EUR (brut)
"BMW 3 Lim. 318i""Teilleder""Klima""TÃœV /AU 01.2021""",2006,95 kW (129 CP),Benzina,179700,manuala,4.350 EUR (brut)
BMW 520d,2006,120 kW (163 CP),Diesel,179798,manuala,6.250 EUR (brut)
BMW 520 Benziner 179000 km NAVI  1 Hand  S...,2012,135 kW (184 CP),Benzina,179800,automata,14.000 EUR (brut)
"BMW 730d HuD SD  Standheiz. Kamera NP ‚¬ 100.000,00 !",2012,190 kW (258 CP),Diesel,179870,automata,21.900 EUR (brut)
BMW 318i top Zustand!,2007,95 kW (129 CP),Benzina,179900,manuala,5.890 EUR (brut)
BMW 525d Lim Aut AHK GRA HUD Navi-Prof  Xenon Stdhz,2014,160 kW (218 CP),Diesel,179981,automata,18.700 EUR (brut) 15.714 EUR (net)
"BMW 318i ,",2006,96 kW (131 CP),Benzina,180000,manuala,4.600 EUR (brut)
BMW 318d DPF,2007,90 kW (122 CP),Diesel,180000,manuala,2.590 EUR (brut)
BMW 320D GrÃ¼n Metallic 177PS HU 08/2020,2008,130 kW (177 CP),Diesel,180000,manuala,5.500 EUR (brut)
"BMW 318d E90 Lim. Klima,MFL,PDC",2007,90 kW (122 CP),Diesel,180000,manuala,4.850 EUR (brut)
BMW 320D GrÃ¼n Metallic 177PS HU 08/2020,2008,130 kW (177 CP),Diesel,180000,manuala,5.700 EUR (brut)
BMW 318d DPF,2010,105 kW (143 CP),Diesel,180000,manuala,7.900 EUR (brut)
BMW 320i M packet,2006,110 kW (150 CP),Benzina,180000,manuala,6.500 EUR (brut)
BMW 530d Sport-Aut. Edition M-Paket,2008,173 kW (235 CP),Diesel,180000,automata,12.900 EUR (brut)
BMW 550i Sport-Aut.,2011,300 kW (408 CP),Benzina,180000,automata,21.500 EUR (brut)
BMW 523i,2006,130 kW (177 CP),Benzina,180000,manuala,8.500 EUR (brut)
BMW 520d Automatik NAVI / STANDHEIZUNG / SHZ / XENON,2010,135 kW (184 CP),Diesel,180000,manuala,13.500 EUR (brut) 11.345 EUR (net)
BMW 520 d tauschen,2007,118 kW (160 CP),Diesel,180000,automata,8.000 EUR (brut)
BMW 520d Aut. NAVI PDC STANDHZG,2009,130 kW (177 CP),Diesel,180000,automata,6.900 EUR (brut)
BMW 740d xDrive *Soft-Close*Head-Up*Memory*Schiebeda,2014,230 kW (313 CP),Diesel,180000,automata,26.500 EUR (brut) 22.269 EUR (net)
BMW 740d X Drive zu verkaufen-TV und viele...,2014,265 kW (360 CP),Diesel,180000,automata,27.000 EUR (brut)
"BMW 750 i,Leder,Navi,Komfortsitze,Xenon,Schiebedach,",2005,270 kW (367 CP),Benzina,180000,automata,11.990 EUR (brut) 10.076 EUR (net)
BMW 730Ld Blue Performance Heat-up Top Ausstattung!!,2010,180 kW (245 CP),Diesel,180000,automata,19.500 EUR (brut)
BMW 750i,2009,300 kW (408 CP),Benzina,180000,automata,15.700 EUR (brut)
BMW 740LD XD,2013,230 kW (313 CP),Diesel,180000,automata,20.000 EUR (brut)
"BMW 740d xDRIVE HEAD-UP LASERLICHT MASSAGE M-RAD 20""",2015,235 kW (320 CP),Diesel,180000,automata,43.900 EUR (brut)
BMW 320D-1Vorhalter-Scheckheft-Navi-Guter Zustand,2010,120 kW (163 CP),Diesel,180085,manuala,7.999 EUR (brut)
"BMW 320i Navi,Klimaautomatik Xenon.",2005,110 kW (150 CP),Benzina,180132,manuala,2.999 EUR (brut)
BMW 520d E60 Edition Exclusive,2008,130 kW (177 CP),Diesel,180400,manuala,10.200 EUR (brut)
BMW 520d Edition Exclusive,2008,130 kW (177 CP),Diesel,180400,manuala,10.200 EUR (brut)
BMW 523i,2006,130 kW (177 CP),Benzina,180600,manuala,7.000 EUR (brut)
BMW 535 Gran Turismo,2010,220 kW (299 CP),Diesel,180671,automata,18.500 EUR (brut)
BMW 530d Sport-Aut. Xenon Leder Navi Tv H&K Dab 1hd,2014,190 kW (258 CP),Diesel,180695,automata,20.500 EUR (brut) 17.227 EUR (net)
"BMW 316d Klimaaut,Sitzh,PDC,Temp,NSW,M.Fu.LL,4xFH,BC",2012,85 kW (116 CP),Diesel,181000,manuala,9.300 EUR (brut)
"BMW 525d Aut. Lim. Komfortsitze, Navi, DDC, Head-Up",2010,150 kW (204 CP),Diesel,181000,automata,15.499 EUR (brut)
BMW 525d Aut.,2010,150 kW (204 CP),Diesel,181000,automata,10.800 EUR (brut)
BMW 760Li.... im gepflegten  Zustand,2006,327 kW (445 CP),Benzina,181000,automata,13.500 EUR (brut)
BMW 320i,2005,110 kW (150 CP),Benzina,181100,manuala,5.400 EUR (brut)
BMW 325 325xi *US-Papiere*,2006,160 kW (218 CP),Benzina,181200,manuala,6.500 EUR (brut)
BMW 530 530d xDrive M-Packet LCI Edition Sport,2009,173 kW (235 CP),Diesel,181200,automata,7.900 EUR (brut)
"BMW 530d Bi-Xenon ,navi,Sport-aut,vollleder",2011,180 kW (245 CP),Diesel,181223,automata,11.400 EUR (brut)
BMW 520dA F10 AUTOMATIK LIMOUSINE NAVI XENON,2010,135 kW (184 CP),Diesel,181700,automata,11.449 EUR (brut)
BMW 318d  zu Verkaufen,2009,105 kW (143 CP),Diesel,182000,automata,6.999 EUR (brut)
"BMW 330d xDrive, guter Zustand",2008,170 kW (231 CP),Diesel,182000,manuala,8.550 EUR (brut)
BMW 325i silber Klima,2006,160 kW (218 CP),Benzina,182000,manuala,5.750 EUR (brut)
BMW 525d M Paket 6 Zylinder,2011,151 kW (205 CP),Diesel,182000,automata,17.200 EUR (brut)
BMW 520d Aut.,2008,130 kW (177 CP),Diesel,182000,automata,10.500 EUR (brut)
BMW 520d M Paket Navi Prof. Komfortsitze,2012,135 kW (184 CP),Diesel,182000,automata,15.800 EUR (brut)
BMW 530d Aut.,2008,173 kW (235 CP),Diesel,182000,automata,8.500 EUR (brut)
BMW 535 i ! Facelift M5,2007,279 kW (379 CP),Benzina,182000,manuala,16.400 EUR (brut)
BMW 760i,2007,327 kW (445 CP),Benzina,182000,automata,9.900 EUR (brut)
BMW 730d*Lang*M-Paket*STHZ*LED*VOLL*EURO5*Scheckheft,2013,190 kW (258 CP),Diesel,182000,automata,24.090 EUR (brut) 20.244 EUR (net)
"BMW 740d xDrive Limousine SurroundView, Kamera, Navi",2014,230 kW (313 CP),Diesel,182000,automata,24.990 EUR (brut) 21.000 EUR (net)
BMW 750i Leder Navi Xenon Standheizung,2006,270 kW (367 CP),Benzina,182000,automata,8.999 EUR (brut)
BMW 750Li,2006,270 kW (367 CP),Benzina,182000,automata,12.900 EUR (brut)
BMW 7er 740i Head-Up*Soft Close*Kamera*DDC*,2009,240 kW (326 CP),Benzina,182000,automata,18.250 EUR (brut)
BMW 740d,2009,225 kW (306 CP),Diesel,182000,automata,16.950 EUR (brut)
BMW 730d vollausstattung,2010,180 kW (245 CP),Diesel,182000,automata,16.900 EUR (brut)
BMW 330d m packet Schalter,2008,170 kW (231 CP),Diesel,182156,manuala,8.950 EUR (brut)
BMW 320d M Sportpaket,2016,140 kW (190 CP),Diesel,182400,automata,17.900 EUR (brut) 15.042 EUR (net)
BMW 330d xDrive Sport-Aut.,2013,190 kW (258 CP),Diesel,183000,automata,22.390 EUR (brut)
BMW 318d,2006,90 kW (122 CP),Diesel,183000,manuala,5.950 EUR (brut)
BMW 320si M-Paken/Alcantara/Schwarz Carbon TÃœV Neu,2006,127 kW (173 CP),Benzina,183000,manuala,7.500 EUR (brut)
BMW 520 d  * Edition *,2009,120 kW (163 CP),Diesel,183000,automata,6.999 EUR (brut)
"BMW 520 520i,Klima,PDC,NAVI",2005,125 kW (170 CP),Benzina,183000,manuala,5.850 EUR (brut)
BMW 530d /Sport-Aut./M-Paket/20 Zoll BBS/550d Umbau,2012,180 kW (245 CP),Diesel,183000,automata,17.899 EUR (brut)
BMW 730Ld*Indivi*TV*HU*NightVis*FondEnt.*ACSchnitzer,2009,180 kW (245 CP),Diesel,183000,automata,20.500 EUR (brut)
BMW 740d VOLL,2010,225 kW (306 CP),Diesel,183000,automata,21.999 EUR (brut)
BMW 730d,2009,180 kW (245 CP),Diesel,183000,automata,14.200 EUR (brut)
BMW 730Diesel,2006,170 kW (231 CP),Diesel,183000,automata,9.999 EUR (brut)
